scenario,population,replicate,agent,x,y,region,policy_scarce,policy_moderate,policy_abundant,cooperation_preference,wealth,energy
split_high_low,32,2,agent_0,9,4,right_low_fragmented,C,D,C,0.6666666666666666,1.25725298424152,0.0
split_high_low,32,2,agent_1,4,0,left_high_patchy,D,D,D,0.0,91.05095460543674,80.05095460543711
split_high_low,32,2,agent_2,5,2,right_low_fragmented,D,D,C,0.3333333333333333,83.2965235979764,72.29652359797403
split_high_low,32,2,agent_3,2,1,left_high_patchy,C,D,D,0.3333333333333333,116.54399999999399,105.5440000000029
split_high_low,32,2,agent_4,2,9,left_high_patchy,D,D,D,0.0,46.750675128581854,35.7506751285827
split_high_low,32,2,agent_5,4,7,left_high_patchy,D,D,C,0.3333333333333333,37.65023390342594,26.6502339034308
split_high_low,32,2,agent_6,8,1,right_low_fragmented,C,D,D,0.3333333333333333,8.043058565916136,0.0
split_high_low,32,2,agent_7,7,5,right_low_fragmented,D,D,C,0.3333333333333333,6.398729135488258,0.0
split_high_low,32,2,agent_8,1,3,left_high_patchy,D,D,C,0.3333333333333333,107.0740808438584,96.07408084386377
split_high_low,32,2,agent_9,5,6,right_low_fragmented,D,D,D,0.0,18.09002514727894,7.090025147279948
split_high_low,32,2,agent_10,0,6,left_high_patchy,D,D,D,0.0,45.45665657379988,34.45665657380147
split_high_low,32,2,agent_11,6,7,right_low_fragmented,D,D,D,0.0,19.175947376799602,8.175947376800735
split_high_low,32,2,agent_12,0,5,left_high_patchy,D,D,D,0.0,95.43463079597085,84.4346307959733
split_high_low,32,2,agent_13,6,6,right_low_fragmented,D,D,D,0.0,3.0140347517956063,0.0
split_high_low,32,2,agent_14,3,8,left_high_patchy,D,D,C,0.3333333333333333,71.97715149809602,60.97715149808911
split_high_low,32,2,agent_15,8,2,right_low_fragmented,D,D,C,0.3333333333333333,1.8625088249085422,0.0
split_high_low,32,2,agent_16,2,9,left_high_patchy,D,D,C,0.3333333333333333,46.72993429983863,35.72993429983944
split_high_low,32,2,agent_17,2,7,left_high_patchy,D,D,C,0.3333333333333333,55.019456040330375,44.019456040327896
split_high_low,32,2,agent_18,1,7,left_high_patchy,D,D,D,0.0,78.86626397608522,67.86626397607975
split_high_low,32,2,agent_19,1,3,left_high_patchy,D,D,C,0.3333333333333333,107.12808084385838,96.12808084386374
split_high_low,32,2,agent_20,9,1,right_low_fragmented,D,D,C,0.3333333333333333,2.332186428160859,0.0
split_high_low,32,2,agent_21,8,2,right_low_fragmented,D,D,C,0.3333333333333333,2.110114699447492,0.0
split_high_low,32,2,agent_22,6,6,right_low_fragmented,D,D,D,0.0,3.2502031951927943,0.0
split_high_low,32,2,agent_23,7,4,right_low_fragmented,D,D,D,0.0,13.502769343764188,2.5027693437652334
split_high_low,32,2,agent_24,2,2,left_high_patchy,C,D,C,0.6666666666666666,113.17799999999419,102.17800000000277
split_high_low,32,2,agent_25,4,5,left_high_patchy,D,D,D,0.0,100.31909079542595,89.3190907954297
split_high_low,32,2,agent_26,3,6,left_high_patchy,D,D,D,0.0,76.20779410812526,65.20779410811949
split_high_low,32,2,agent_27,9,6,right_low_fragmented,C,D,D,0.3333333333333333,5.928578782247494,0.0
split_high_low,32,2,agent_28,6,2,right_low_fragmented,D,D,C,0.3333333333333333,22.328399216026597,11.328399216024474
split_high_low,32,2,agent_29,0,7,left_high_patchy,D,D,C,0.3333333333333333,51.749755569827634,40.74975556982645
split_high_low,32,2,agent_30,8,6,right_low_fragmented,D,C,D,0.3333333333333333,3.6519006420216256,0.0
split_high_low,32,2,agent_31,8,6,right_low_fragmented,D,D,D,0.0,3.39380164386037,0.0
decentralized_high_in_low,8,2,agent_0,9,4,low_background,D,D,D,0.0,116.59799999999393,105.5980000000029
decentralized_high_in_low,8,2,agent_1,4,0,low_background,D,D,D,0.0,87.9197355428036,76.91973554280328
decentralized_high_in_low,8,2,agent_2,5,2,low_background,C,C,D,0.6666666666666666,108.94799999999475,97.94800000000261
decentralized_high_in_low,8,2,agent_3,2,1,high_island,C,D,D,0.3333333333333333,116.54399999999399,105.5440000000029
decentralized_high_in_low,8,2,agent_4,2,9,high_island,D,D,D,0.0,116.75999999999387,105.7600000000029
decentralized_high_in_low,8,2,agent_5,4,7,high_island,D,D,C,0.3333333333333333,116.5439999999939,105.5440000000029
decentralized_high_in_low,8,2,agent_6,8,1,high_island,D,D,D,0.0,116.36399999999395,105.36400000000289
decentralized_high_in_low,8,2,agent_7,7,5,low_background,D,D,D,0.0,116.23799999999402,105.23800000000288
decentralized_high_in_low,16,2,agent_0,9,4,low_background,D,D,D,0.0,116.68799999999392,105.6880000000029
decentralized_high_in_low,16,2,agent_1,4,0,low_background,D,D,D,0.0,85.72548156528747,74.72548156528646
decentralized_high_in_low,16,2,agent_2,5,2,low_background,C,C,D,0.6666666666666666,106.1939999999951,95.1940000000025
decentralized_high_in_low,16,2,agent_3,2,1,high_island,C,D,D,0.3333333333333333,116.54399999999399,105.5440000000029
decentralized_high_in_low,16,2,agent_4,2,9,high_island,D,D,D,0.0,116.75999999999387,105.7600000000029
decentralized_high_in_low,16,2,agent_5,4,7,high_island,D,D,C,0.3333333333333333,116.5439999999939,105.5440000000029
decentralized_high_in_low,16,2,agent_6,8,1,high_island,D,D,D,0.0,116.36399999999395,105.36400000000289
decentralized_high_in_low,16,2,agent_7,7,5,low_background,D,D,D,0.0,116.68799999999393,105.6880000000029
decentralized_high_in_low,16,2,agent_8,1,3,high_island,C,D,C,0.6666666666666666,114.52799999999415,103.52800000000282
decentralized_high_in_low,16,2,agent_9,5,6,low_background,D,D,D,0.0,95.95966815740236,84.95966815740597
decentralized_high_in_low,16,2,agent_10,0,6,low_background,D,D,D,0.0,72.55670397311253,61.55670397310661
decentralized_high_in_low,16,2,agent_11,6,7,high_island,D,D,D,0.0,98.1299999999977,87.1300000000022
decentralized_high_in_low,16,2,agent_12,0,5,low_background,D,D,D,0.0,47.921441304857616,36.921441304857936
decentralized_high_in_low,16,2,agent_13,6,6,low_background,D,D,D,0.0,88.7724685777133,77.77246857771351
decentralized_high_in_low,16,2,agent_14,3,8,high_island,D,D,C,0.3333333333333333,116.48999999999393,105.4900000000029
decentralized_high_in_low,16,2,agent_15,8,2,high_island,D,D,C,0.3333333333333333,116.70599999999389,105.7060000000029
decentralized_high_in_low,32,2,agent_0,9,4,low_background,D,D,C,0.3333333333333333,76.14114863436798,65.14114863436225
decentralized_high_in_low,32,2,agent_1,4,0,low_background,D,D,D,0.0,62.300560587464275,51.3005605874598
decentralized_high_in_low,32,2,agent_2,5,2,low_background,D,D,D,0.0,73.85694831794288,62.85694831793658
decentralized_high_in_low,32,2,agent_3,2,1,high_island,D,D,D,0.0,83.09366354850401,72.093663548502
decentralized_high_in_low,32,2,agent_4,2,9,high_island,D,D,D,0.0,21.37403733365509,10.374037333654623
decentralized_high_in_low,32,2,agent_5,4,7,high_island,D,D,C,0.3333333333333333,40.3365797629983,29.336579763000916
decentralized_high_in_low,32,2,agent_6,8,1,high_island,D,D,D,0.0,45.028833819138825,34.02883381914071
decentralized_high_in_low,32,2,agent_7,7,5,low_background,D,D,C,0.3333333333333333,47.85082789563605,36.850827895636165
decentralized_high_in_low,32,2,agent_8,1,3,high_island,D,D,C,0.3333333333333333,58.18333886386062,47.18333886385692
decentralized_high_in_low,32,2,agent_9,5,6,low_background,D,D,D,0.0,21.94759852879685,10.94759852879591
decentralized_high_in_low,32,2,agent_10,0,6,low_background,C,D,D,0.3333333333333333,9.544591423007118,0.0
decentralized_high_in_low,32,2,agent_11,6,7,high_island,D,D,D,0.0,109.1459999999954,98.14600000000262
decentralized_high_in_low,32,2,agent_12,0,5,low_background,D,D,D,0.0,26.117728052636703,15.117728052635151
decentralized_high_in_low,32,2,agent_13,6,6,low_background,D,D,D,0.0,26.89838370370379,15.8983837037014
decentralized_high_in_low,32,2,agent_14,3,8,high_island,D,D,C,0.3333333333333333,58.03324132721894,47.03324132721575
decentralized_high_in_low,32,2,agent_15,8,2,high_island,D,D,C,0.3333333333333333,60.396971013093484,49.39697101308982
decentralized_high_in_low,32,2,agent_16,2,9,high_island,D,D,C,0.3333333333333333,21.45775050725961,10.457750507259096
decentralized_high_in_low,32,2,agent_17,2,7,high_island,D,D,C,0.3333333333333333,26.826940144853392,15.826940144851415
decentralized_high_in_low,32,2,agent_18,1,7,high_island,D,D,D,0.0,25.104516614422927,14.10451661442079
decentralized_high_in_low,32,2,agent_19,1,3,high_island,D,D,C,0.3333333333333333,58.0196999686111,47.019699968607505
decentralized_high_in_low,32,2,agent_20,9,1,low_background,D,D,D,0.0,39.86122696132988,28.861226961332278
decentralized_high_in_low,32,2,agent_21,8,2,high_island,D,D,C,0.3333333333333333,60.55660347033251,49.55660347032873
decentralized_high_in_low,32,2,agent_22,6,6,low_background,D,D,D,0.0,27.297064402379533,16.297064402377316
decentralized_high_in_low,32,2,agent_23,7,4,high_island,D,D,D,0.0,95.22625968956821,84.22625968957037
decentralized_high_in_low,32,2,agent_24,2,2,high_island,D,D,C,0.3333333333333333,116.34599999999398,105.34600000000289
decentralized_high_in_low,32,2,agent_25,4,5,low_background,D,D,D,0.0,69.05057748776984,58.05057748776417
decentralized_high_in_low,32,2,agent_26,3,6,high_island,D,D,D,0.0,43.420453412230565,32.42045341223327
decentralized_high_in_low,32,2,agent_27,9,6,low_background,D,D,D,0.0,69.51328377028544,58.51328377027999
decentralized_high_in_low,32,2,agent_28,6,2,high_island,D,D,C,0.3333333333333333,91.57187336798732,80.57187336798951
decentralized_high_in_low,32,2,agent_29,0,7,low_background,D,D,C,0.3333333333333333,9.576077749548181,0.0
decentralized_high_in_low,32,2,agent_30,8,6,high_island,D,D,D,0.0,57.81935016720749,46.81935016720433
decentralized_high_in_low,32,2,agent_31,8,6,high_island,D,D,D,0.0,56.534996509706055,45.534996509703376
uniform_high,8,3,agent_0,8,6,uniform_high,C,D,C,0.6666666666666666,117.01199999999383,106.01200000000291
uniform_high,8,3,agent_1,5,0,uniform_high,C,D,C,0.6666666666666666,113.28599999999419,102.28600000000277
uniform_high,8,3,agent_2,0,2,uniform_high,C,D,D,0.3333333333333333,108.82199999999479,97.8220000000026
uniform_high,8,3,agent_3,9,9,uniform_high,D,D,C,0.3333333333333333,97.38278883433037,86.3827888343325
uniform_high,8,3,agent_4,3,2,uniform_high,C,D,D,0.3333333333333333,116.63399999999392,105.6340000000029
uniform_high,8,3,agent_5,9,3,uniform_high,D,D,C,0.3333333333333333,116.11199999999407,105.11200000000288
uniform_high,8,3,agent_6,1,4,uniform_high,D,D,C,0.3333333333333333,116.79599999999391,105.7960000000029
uniform_high,8,3,agent_7,5,3,uniform_high,D,D,C,0.3333333333333333,117.10199999999381,106.10200000000292
uniform_high,16,3,agent_0,8,6,uniform_high,D,D,C,0.3333333333333333,108.28729999680992,97.28729999681549
uniform_high,16,3,agent_1,5,0,uniform_high,C,D,C,0.6666666666666666,109.37999999999461,98.38000000000262
uniform_high,16,3,agent_2,0,2,uniform_high,C,D,D,0.3333333333333333,98.12999999999651,87.1300000000022
uniform_high,16,3,agent_3,9,9,uniform_high,D,D,C,0.3333333333333333,65.51764144064546,54.51764144064018
uniform_high,16,3,agent_4,3,2,uniform_high,C,D,D,0.3333333333333333,116.63399999999392,105.6340000000029
uniform_high,16,3,agent_5,9,3,uniform_high,D,D,C,0.3333333333333333,44.13977290942377,33.139772909426185
uniform_high,16,3,agent_6,1,4,uniform_high,D,D,C,0.3333333333333333,116.79599999999391,105.7960000000029
uniform_high,16,3,agent_7,5,3,uniform_high,D,D,C,0.3333333333333333,117.10199999999381,106.10200000000292
uniform_high,16,3,agent_8,9,3,uniform_high,D,D,C,0.3333333333333333,44.35157206017266,33.35157206017495
uniform_high,16,3,agent_9,7,9,uniform_high,D,D,C,0.3333333333333333,107.87645462551325,96.87645462551822
uniform_high,16,3,agent_10,2,6,uniform_high,C,D,D,0.3333333333333333,116.45399999999397,105.45400000000289
uniform_high,16,3,agent_11,1,0,uniform_high,C,D,D,0.3333333333333333,100.30799999999611,89.30800000000228
uniform_high,16,3,agent_12,6,7,uniform_high,C,D,C,0.6666666666666666,112.56599999999422,101.56600000000275
uniform_high,16,3,agent_13,8,2,uniform_high,D,D,D,0.0,99.73199999999807,88.73200000000226
uniform_high,16,3,agent_14,8,5,uniform_high,D,D,C,0.3333333333333333,73.90699546421702,62.90699546421009
uniform_high,16,3,agent_15,8,4,uniform_high,D,D,C,0.3333333333333333,84.16031345906336,73.16031345906168
uniform_high,32,3,agent_0,8,6,uniform_high,D,D,C,0.3333333333333333,35.57027128673192,24.57027128673348
uniform_high,32,3,agent_1,5,0,uniform_high,D,D,C,0.3333333333333333,60.00213744729023,49.00213744728619
uniform_high,32,3,agent_2,0,2,uniform_high,D,D,D,0.0,28.943970833109677,17.943970833108573
uniform_high,32,3,agent_3,9,9,uniform_high,D,C,C,0.6666666666666666,15.907855044825657,4.907855044826923
uniform_high,32,3,agent_4,3,2,uniform_high,D,D,D,0.0,72.60488421067751,61.60488421067126
uniform_high,32,3,agent_5,9,3,uniform_high,D,D,C,0.3333333333333333,20.25234999275282,9.252349992753064
uniform_high,32,3,agent_6,1,4,uniform_high,D,D,C,0.3333333333333333,90.75594537574884,79.75594537574946
uniform_high,32,3,agent_7,5,3,uniform_high,D,D,C,0.3333333333333333,17.273113666019146,6.273113666020112
uniform_high,32,3,agent_8,9,3,uniform_high,D,D,C,0.3333333333333333,20.279577691225924,9.27957769122612
uniform_high,32,3,agent_9,7,9,uniform_high,D,D,C,0.3333333333333333,64.01943808590353,53.0194380858992
uniform_high,32,3,agent_10,2,6,uniform_high,D,D,D,0.0,45.17488294632528,34.17488294632709
uniform_high,32,3,agent_11,1,0,uniform_high,D,D,D,0.0,37.595577072609935,26.595577072612205
uniform_high,32,3,agent_12,6,7,uniform_high,D,D,C,0.3333333333333333,68.96706058269875,57.96706058269353
uniform_high,32,3,agent_13,8,2,uniform_high,D,D,D,0.0,78.87114569931609,67.8711456993116
uniform_high,32,3,agent_14,8,5,uniform_high,D,D,C,0.3333333333333333,36.089239183751054,25.08923918375255
uniform_high,32,3,agent_15,8,4,uniform_high,D,D,C,0.3333333333333333,34.47406173515188,23.474061735153043
uniform_high,32,3,agent_16,1,2,uniform_high,D,D,D,0.0,34.54754036975579,23.547540369757016
uniform_high,32,3,agent_17,4,7,uniform_high,D,D,C,0.3333333333333333,54.81149543608107,43.81149543607845
uniform_high,32,3,agent_18,6,2,uniform_high,D,D,C,0.3333333333333333,45.20728316176509,34.20728316176663
uniform_high,32,3,agent_19,5,6,uniform_high,D,D,D,0.0,55.677982142369984,44.67798214236719
uniform_high,32,3,agent_20,1,1,uniform_high,D,D,C,0.3333333333333333,29.806578665859114,18.8065786658585
uniform_high,32,3,agent_21,5,2,uniform_high,D,D,D,0.0,14.772119500479723,3.7721195004810006
uniform_high,32,3,agent_22,5,2,uniform_high,D,C,C,0.6666666666666666,14.41416160764542,3.414161607646694
uniform_high,32,3,agent_23,2,5,uniform_high,D,D,D,0.0,64.01217880475757,53.01217880475293
uniform_high,32,3,agent_24,8,7,uniform_high,D,D,D,0.0,52.24163016874879,41.24163016874719
uniform_high,32,3,agent_25,3,7,uniform_high,D,D,C,0.3333333333333333,47.139530551838725,36.13953055183945
uniform_high,32,3,agent_26,4,3,uniform_high,D,D,C,0.3333333333333333,39.798815116492925,28.798815116495373
uniform_high,32,3,agent_27,3,8,uniform_high,D,D,C,0.3333333333333333,116.6989941272463,105.69899412725528
uniform_high,32,3,agent_28,2,6,uniform_high,D,D,C,0.3333333333333333,45.488037083577815,34.488037083579506
uniform_high,32,3,agent_29,7,0,uniform_high,D,D,D,0.0,67.03262320678994,56.032623206785146
uniform_high,32,3,agent_30,5,4,uniform_high,D,D,D,0.0,47.6182203650852,36.618220365085705
uniform_high,32,3,agent_31,9,9,uniform_high,D,D,D,0.0,16.020947900635832,5.020947900637083
patchy_high,8,3,agent_0,8,6,patchy_high,C,D,C,0.6666666666666666,117.01199999999383,106.01200000000291
patchy_high,8,3,agent_1,5,0,patchy_high,D,D,C,0.3333333333333333,116.1299999999941,105.13000000000288
patchy_high,8,3,agent_2,0,2,patchy_high,C,D,D,0.3333333333333333,116.16599999999399,105.16600000000288
patchy_high,8,3,agent_3,9,9,patchy_high,D,D,C,0.3333333333333333,82.96601403083514,71.96601403083294
patchy_high,8,3,agent_4,3,2,patchy_high,C,D,D,0.3333333333333333,116.63399999999392,105.6340000000029
patchy_high,8,3,agent_5,9,3,patchy_high,D,D,C,0.3333333333333333,116.43599999999398,105.43600000000289
patchy_high,8,3,agent_6,1,4,patchy_high,D,D,C,0.3333333333333333,116.79599999999391,105.7960000000029
patchy_high,8,3,agent_7,5,3,patchy_high,D,D,C,0.3333333333333333,117.10199999999381,106.10200000000292
patchy_high,16,3,agent_0,8,6,patchy_high,D,C,C,0.6666666666666666,98.48488710297804,87.48488710298132
patchy_high,16,3,agent_1,5,0,patchy_high,C,D,C,0.6666666666666666,111.16199999999435,100.16200000000269
patchy_high,16,3,agent_2,0,2,patchy_high,C,D,D,0.3333333333333333,106.33799999999506,95.33800000000251
patchy_high,16,3,agent_3,9,9,patchy_high,D,D,C,0.3333333333333333,56.185500788503234,45.18550078850023
patchy_high,16,3,agent_4,3,2,patchy_high,C,D,D,0.3333333333333333,116.63399999999392,105.6340000000029
patchy_high,16,3,agent_5,9,3,patchy_high,D,D,C,0.3333333333333333,41.7290835551812,30.729083555184562
patchy_high,16,3,agent_6,1,4,patchy_high,D,D,C,0.3333333333333333,116.79599999999391,105.7960000000029
patchy_high,16,3,agent_7,5,3,patchy_high,D,D,C,0.3333333333333333,117.10199999999381,106.10200000000292
patchy_high,16,3,agent_8,9,3,patchy_high,D,D,C,0.3333333333333333,42.028489037228546,31.028489037232067
patchy_high,16,3,agent_9,7,9,patchy_high,D,D,C,0.3333333333333333,90.00943083020772,79.00943083020847
patchy_high,16,3,agent_10,2,6,patchy_high,C,D,D,0.3333333333333333,116.45399999999397,105.45400000000289
patchy_high,16,3,agent_11,1,0,patchy_high,D,D,D,0.0,116.21999999999404,105.22000000000288
