scenario,population,replicate,phase,time,cooperation_rate,collective_action_entropy,collective_order,switch_rate,wealth_gini,mean_welfare,mean_wealth,total_resource,mean_resource_fraction
patchy_high,32,2,training,1550,0.125,0.5435644431995964,0.75,0.3125,0.2552103094249518,11.823829194395952,13.923829194395882,18.98739010472441,0.2568966177563088
patchy_high,32,2,training,1600,0.21875,0.7578784625383954,0.5625,0.21875,0.2571025713210424,12.14186902876227,14.341869028762193,18.563502425004245,0.2505181008276014
patchy_high,32,2,training,1650,0.09375,0.4488644887230294,0.8125,0.15625,0.25875417638078546,12.455529221672139,14.755529221672049,18.29804681195738,0.24655844939748361
patchy_high,32,2,training,1700,0.0625,0.3372900666170139,0.875,0.125,0.260272142446629,12.76606009126713,15.166060091267024,18.13809765642844,0.2442087602827735
patchy_high,32,2,training,1750,0.03125,0.20062232431271465,0.9375,0.03125,0.26173492504722184,13.075725489690335,15.575725489690214,18.010348390006236,0.24257238343569257
patchy_high,32,2,training,1800,0.03125,0.20062232431271465,0.9375,0.0625,0.263433484183617,13.395049392675407,15.995049392675273,17.529848438598904,0.23656964505719796
patchy_high,32,2,training,1850,0.09375,0.4488644887230294,0.8125,0.125,0.2648996011248723,13.709636577191848,16.409636577191705,17.12678795961459,0.2312759678263845
patchy_high,32,2,training,1900,0.03125,0.20062232431271465,0.9375,0.0625,0.26623131633991215,14.0183147320204,16.81831473202024,16.802066853459262,0.22698621123079113
patchy_high,32,2,training,1950,0.09375,0.4488644887230294,0.8125,0.15625,0.2673091805053711,14.318023131733472,17.218023131733304,16.738362804337818,0.2260771913359739
patchy_high,32,2,training,2000,0.0625,0.3372900666170139,0.875,0.125,0.26838808793160784,14.618175143236797,17.61817514323662,16.64473793280122,0.2247683054809713
patchy_high,32,2,training,2050,0.03125,0.20062232431271465,0.9375,0.0625,0.2694060199718309,14.916148724075175,18.01614872407499,16.6006203102391,0.2241800611972077
patchy_high,32,2,training,2100,0.0,0.0,1.0,0.03125,0.27036245293281547,15.213016578225645,18.41301657822546,16.59038523674775,0.2240551154148594
patchy_high,32,2,training,2150,0.15625,0.6252624052234231,0.6875,0.25,0.2712672328750003,15.50881423528511,18.80881423528492,16.612206876924233,0.22431972278673254
patchy_high,32,2,training,2200,0.0625,0.3372900666170139,0.875,0.03125,0.2721804942289383,15.806036382849381,19.206036382849184,16.58336725563246,0.22394947167758997
patchy_high,32,2,training,2250,0.09375,0.4488644887230294,0.8125,0.21875,0.2730098999953159,16.101539401683834,19.601539401683635,16.609463550919237,0.2242558268178346
patchy_high,32,2,training,2300,0.03125,0.20062232431271465,0.9375,0.0625,0.27388420477514197,16.3990472263595,19.999047226359295,16.564530821879565,0.2236774479000438
patchy_high,32,2,training,2350,0.0,0.0,1.0,0.03125,0.27469327523929654,16.69513837280926,20.395138372809043,16.563471786316,0.22366033518152864
patchy_high,32,2,training,2400,0.09375,0.4488644887230294,0.8125,0.09375,0.2754799932331673,16.990972542940266,20.790972542940047,16.568066302151372,0.2237304001756625
patchy_high,32,2,training,2450,0.0625,0.3372900666170139,0.875,0.0625,0.276258883644819,17.28712701100155,21.187127011001323,16.560387028749595,0.22361587767324
patchy_high,32,2,training,2500,0.03125,0.20062232431271465,0.9375,0.0625,0.27699436465492,17.582468923625616,21.582468923625385,16.578578494366393,0.2238444999167986
patchy_high,32,2,training,2550,0.03125,0.20062232431271465,0.9375,0.0625,0.2776893583806954,17.87873399496669,21.97873399496646,16.582799115189484,0.22388478718895255
patchy_high,32,2,training,2600,0.09375,0.4488644887230294,0.8125,0.09375,0.27839649706531566,18.17493963074854,22.374939630748322,16.575529352310976,0.2238066075607539
patchy_high,32,2,training,2650,0.0625,0.3372900666170139,0.875,0.15625,0.27905542513438353,18.47140357568027,22.77140357568006,16.55227680731847,0.223501660949629
patchy_high,32,2,training,2700,0.0,0.0,1.0,0.03125,0.27970516757716957,18.76728440738121,23.16728440738101,16.5520930875966,0.22349940205561084
patchy_high,32,2,training,2750,0.0,0.0,1.0,0.03125,0.2803173272045485,19.06293662479916,23.562936624798976,16.570995172447972,0.2237387299116501
patchy_high,32,2,training,2800,0.03125,0.20062232431271465,0.9375,0.0625,0.2809446497023227,19.359238576129023,23.95923857612885,16.549982621236385,0.2234740476560404
patchy_high,32,2,training,2850,0.03125,0.20062232431271465,0.9375,0.0625,0.28154080788714686,19.654969393731392,24.35496939373124,16.552953029122342,0.22349879108071888
patchy_high,32,2,training,2900,0.0,0.0,1.0,0.03125,0.282125417185753,19.9508299265945,24.750829926594363,16.552878198802233,0.22352628329495705
patchy_high,32,2,training,2950,0.0,0.0,1.0,0.03125,0.28269185542860886,20.24643272477117,25.146432724771053,16.557730013498677,0.22357944122729548
patchy_high,32,2,training,3000,0.0,0.0,1.0,0.0625,0.28326225856089415,20.542431476032647,25.542431476032544,16.544253455007382,0.223397021144724
patchy_high,32,2,training,3050,0.03125,0.20062232431271465,0.9375,0.0625,0.2837932199932429,20.83763581104501,25.937635811044927,16.57651016998043,0.22380202282216083
patchy_high,32,2,training,3100,0.0,0.0,1.0,0.0,0.2843407288009594,21.134116813759103,26.33411681375904,16.54990227585897,0.22347709543075012
patchy_high,32,2,training,3150,0.0,0.0,1.0,0.0625,0.2848572041806601,21.429738407429912,26.729738407429874,16.55721586386574,0.223587194673996
patchy_high,32,2,training,3200,0.0,0.0,1.0,0.0,0.2853642861216459,21.725695119489956,27.125695119489947,16.559440280618162,0.22359894081906495
patchy_high,32,2,training,3250,0.03125,0.20062232431271465,0.9375,0.09375,0.2858300666246505,22.021176936465476,27.521176936465487,16.580928215320377,0.22390377531593011
patchy_high,32,2,training,3300,0.0,0.0,1.0,0.0,0.2863179787568535,22.31768913852132,27.917689138521364,16.555543230102078,0.22354484017422982
patchy_high,32,2,training,3350,0.0,0.0,1.0,0.0,0.28679103053112653,22.613527109428865,28.31352710942894,16.548426041174874,0.22346154765120807
patchy_high,32,2,training,3400,0.03125,0.20062232431271465,0.9375,0.03125,0.28724462616052415,22.90893081147796,28.708930811478062,16.557723578633613,0.22355737556251673
patchy_high,32,2,training,3450,0.0625,0.3372900666170139,0.875,0.0625,0.2876832626995143,23.20454785929405,29.104547859294186,16.558565761758803,0.22361790248079977
patchy_high,32,2,training,3500,0.03125,0.20062232431271465,0.9375,0.0625,0.2881141429805709,23.500131821839496,29.500131821839663,16.558033654493425,0.22356318825031057
patchy_high,32,2,training,3550,0.0,0.0,1.0,0.0,0.2885265990909469,23.79628570106424,29.896285701064436,16.54681642602865,0.2234284247418141
patchy_high,32,2,training,3600,0.0,0.0,1.0,0.0,0.28893169343793446,24.091976513776768,30.291976513776987,16.540911309807285,0.22334453746664049
patchy_high,32,2,training,3650,0.0625,0.3372900666170139,0.875,0.0625,0.28933095749575966,24.387277012680872,30.687277012681115,16.545116768427388,0.22342660279931004
patchy_high,32,2,training,3700,0.09375,0.4488644887230294,0.8125,0.125,0.2897127118881395,24.68236235620972,31.08236235620998,16.563434088016844,0.22363348401562624
patchy_high,32,2,training,3750,0.0,0.0,1.0,0.0,0.290085964030943,24.97861041104582,31.478610411046112,16.54537193104678,0.22341127124204163
patchy_high,32,2,training,3800,0.0,0.0,1.0,0.0,0.29044878512480743,25.2740444063125,31.87404440631282,16.550811908895408,0.22347023581501868
patchy_high,32,2,training,3850,0.0625,0.3372900666170139,0.875,0.0625,0.2908053412384841,25.569437443500163,32.269437443500514,16.556763419104737,0.22353314456343834
patchy_high,32,2,training,3900,0.0,0.0,1.0,0.03125,0.2911586793153784,25.86512523159239,32.66512523159278,16.551782222813202,0.22347482971964147
patchy_high,32,2,training,3950,0.0,0.0,1.0,0.03125,0.2915030456034564,26.161077582769053,33.06107758276947,16.539842959677348,0.2233337529635428
patchy_high,32,2,training,4000,0.03125,0.20062232431271465,0.9375,0.03125,0.29184108858176905,26.456467214534648,33.456467214535095,16.544795485723387,0.2234083649570845
patchy_high,32,2,training,4050,0.03125,0.20062232431271465,0.9375,0.03125,0.29216901908580195,26.752050749295616,33.852050749296076,16.5456498248087,0.22341962545923444
patchy_high,32,2,training,4100,0.03125,0.20062232431271465,0.9375,0.0625,0.29247547947931385,27.04764353872685,34.24764353872733,16.548588033366094,0.22343668992586432
patchy_high,32,2,training,4150,0.03125,0.20062232431271465,0.9375,0.0625,0.29279277570419193,27.34329334577472,34.64329334577523,16.54031532332662,0.22332985468870742
patchy_high,32,2,training,4200,0.0,0.0,1.0,0.0,0.2931008127211605,27.6388994106942,35.03889941069475,16.532995716791476,0.22324407895446327
patchy_high,32,2,training,4250,0.03125,0.20062232431271465,0.9375,0.0625,0.2934050379985309,27.934221857110487,35.434221857111055,16.538696470420067,0.22331502181011675
patchy_high,32,2,training,4300,0.0,0.0,1.0,0.0,0.2936994471482486,28.229779747372287,35.829779747372896,16.533227165540463,0.22324710093245234
patchy_high,32,2,training,4350,0.0,0.0,1.0,0.03125,0.29398360259372214,28.52521687870468,36.22521687870531,16.53454188103026,0.22326073821180714
patchy_high,32,2,training,4400,0.03125,0.20062232431271465,0.9375,0.03125,0.2942541665339151,28.820705110528316,36.62070511052898,16.535923323797174,0.22327809035084673
patchy_high,32,2,training,4450,0.0,0.0,1.0,0.0,0.29453181973622566,29.11604941425196,37.016049414252656,16.537182417602807,0.22329234813186752
patchy_high,32,2,training,4500,0.0,0.0,1.0,0.0,0.2948127751789513,29.411524170484995,37.41152417048572,16.53345148998096,0.22324890100347236
patchy_high,32,2,training,4550,0.03125,0.20062232431271465,0.9375,0.03125,0.2950848593582551,29.706840111112815,37.80684011111357,16.53693029061876,0.223298875258803
patchy_high,32,2,training,4600,0.0,0.0,1.0,0.0,0.2953518328471769,30.00233620744227,38.202336207443054,16.536683290673533,0.22328983963393578
patchy_high,32,2,training,4650,0.0,0.0,1.0,0.0,0.29561325337973554,30.297763082434464,38.597763082435286,16.537784020345363,0.22330403401590143
patchy_high,32,2,training,4700,0.0,0.0,1.0,0.0,0.29586921184919923,30.593283772770928,38.993283772771775,16.534211263623888,0.2232588367168207
patchy_high,32,2,training,4750,0.0,0.0,1.0,0.03125,0.296124063369942,30.88868670262815,39.388686702629016,16.53212944157858,0.2232328617901372
patchy_high,32,2,training,4800,0.0,0.0,1.0,0.03125,0.29636953102565466,31.18404508833617,39.78404508833705,16.534520596660737,0.22326131472697275
patchy_high,32,2,training,4850,0.0,0.0,1.0,0.0,0.2966066206769433,31.479303419537,40.179303419537874,16.54343106867359,0.2233631415536012
patchy_high,32,2,training,4900,0.0,0.0,1.0,0.0,0.2968498580155057,31.774979069912217,40.574979069913084,16.534389109137276,0.22326051345440578
patchy_high,32,2,training,4950,0.03125,0.20062232431271465,0.9375,0.03125,0.29709271188523356,32.07037985697104,40.970379856971874,16.532796912410465,0.22323859888425232
patchy_high,32,2,training,5000,0.0,0.0,1.0,0.0,0.2973297967063375,32.36573902259994,41.36573902260077,16.538275308122575,0.22331889057135887
patchy_high,32,2,evaluation,5001,0.0,0.0,1.0,0.0,0.29733456126491165,32.371653160060724,41.37365316006156,16.538040362451497,0.22331570507719486
patchy_high,32,2,evaluation,5050,0.0,0.0,1.0,0.0,0.29756502013642505,32.6612546212604,41.761254621261216,16.53113400272336,0.2232207401308105
patchy_high,32,2,evaluation,5100,0.0,0.0,1.0,0.0,0.2977951226185529,32.956598165098164,42.15659816509897,16.528277927121614,0.22318083158905128
patchy_high,32,2,evaluation,5150,0.0,0.0,1.0,0.0,0.29802091371697315,33.25187633782807,42.55187633782887,16.527026674687644,0.22316329532312162
patchy_high,32,2,evaluation,5200,0.0,0.0,1.0,0.0,0.2982451377068931,33.547124848716095,42.94712484871688,16.52646024081414,0.22315535440374493
patchy_high,32,2,evaluation,5250,0.0,0.0,1.0,0.0,0.29846786059995467,33.842359313249254,43.34235931325003,16.52619728283723,0.2231516678498019
patchy_high,32,2,evaluation,5300,0.0,0.0,1.0,0.0,0.29868657633625184,34.13758696374548,43.73758696374624,16.52607257049729,0.2231499189567232
patchy_high,32,2,evaluation,5350,0.0,0.0,1.0,0.0,0.29890138779185915,34.43281124793324,44.13281124793399,16.52601232158369,0.22314907359557817
patchy_high,32,2,evaluation,5400,0.0,0.0,1.0,0.0,0.29911239430640824,34.728033843951316,44.52803384395206,16.52598274261463,0.22314865826085944
patchy_high,32,2,evaluation,5450,0.0,0.0,1.0,0.0,0.2993196930544073,35.02325558250845,44.923255582509185,16.52596801349278,0.22314845126700045
patchy_high,32,2,evaluation,5500,0.0,0.0,1.0,0.0,0.2995233789976337,35.31847688073368,45.3184768807344,16.525960586163755,0.22314834679716644
patchy_high,32,2,evaluation,5550,0.0,0.0,1.0,0.0,0.29972354462153183,35.613697950676936,45.71369795067764,16.525956798727705,0.22314829347939277
patchy_high,32,2,evaluation,5600,0.0,0.0,1.0,0.0,0.29992027974367774,35.90891890129433,46.10891890129502,16.525954848108135,0.22314826599759946
patchy_high,32,2,evaluation,5650,0.0,0.0,1.0,0.0,0.3001136714269308,36.204139789094015,46.50413978909469,16.52595383462251,0.22314825170847438
patchy_high,32,2,evaluation,5700,0.0,0.0,1.0,0.0,0.30030380397181955,36.49936064362137,46.89936064362202,16.525953303957465,0.22314824422177423
patchy_high,32,2,evaluation,5750,0.0,0.0,1.0,0.0,0.3004907589588408,36.794581480433095,47.29458148043372,16.52595302421666,0.22314824027289817
patchy_high,32,2,evaluation,5800,0.0,0.0,1.0,0.0,0.30067461531903406,37.08980230777013,47.68980230777074,16.52595287588532,0.22314823817798793
patchy_high,32,2,evaluation,5850,0.0,0.0,1.0,0.0,0.3008565344720364,37.38502313002071,48.08502313002131,16.525952796836222,0.22314823706108938
patchy_high,32,2,evaluation,5900,0.0,0.0,1.0,0.0,0.3010356911078442,37.68024394953196,48.48024394953256,16.525952754527534,0.22314823646308674
patchy_high,32,2,evaluation,5950,0.0,0.0,1.0,0.0,0.30121195033543025,37.97546476756396,48.875464767564544,16.525952731800192,0.22314823614175439
patchy_high,32,2,evaluation,6000,0.0,0.0,1.0,0.0,0.3013853818724652,38.27068558479539,49.270685584795956,16.525952719553825,0.22314823596856379
centralized_low,8,2,training,1,0.375,0.954434002924965,0.25,0.0,0.31839622641509435,1.01125,0.01325,17.447593642833564,0.4985101225923826
centralized_low,8,2,training,50,0.125,0.5435644431995964,0.75,0.125,0.1525772493601727,1.5045711782492504,0.6045711782492501,15.364748356411464,0.44054463152963136
centralized_low,8,2,training,100,0.125,0.5435644431995964,0.75,0.125,0.1423697285906409,1.9115533628754566,1.1115533628754553,14.24500904105444,0.41011172491255493
centralized_low,8,2,training,150,0.125,0.5435644431995964,0.75,0.25,0.14590271804888522,2.265904527386864,1.565904527386857,13.704216740034559,0.39501196620666157
centralized_low,8,2,training,200,0.0,0.0,1.0,0.0,0.13008247282262042,2.63652342566406,2.0365234256640443,13.104446518336339,0.377306876087507
centralized_low,8,2,training,250,0.0,0.0,1.0,0.125,0.13088386145013797,2.9761823040389324,2.4761823040389057,12.83581359954433,0.3694840500077102
centralized_low,8,2,training,300,0.0,0.0,1.0,0.25,0.13291741088227993,3.3050737874055356,2.905073787405499,12.692850528415976,0.36536163912043984
centralized_low,8,2,training,350,0.0,0.0,1.0,0.0,0.13545528682205665,3.6293773722917986,3.3293773722917503,12.602857458665733,0.3627733870508678
centralized_low,8,2,training,400,0.25,0.8112781244591328,0.5,0.375,0.13757500722072935,3.947174540534001,3.7471745405339423,12.57930015327277,0.362064904896961
centralized_low,8,2,training,450,0.0,0.0,1.0,0.0,0.13938741672189825,4.267271874995947,4.167271874995876,12.53947987027954,0.3609499170262142
centralized_low,8,2,training,500,0.0,0.0,1.0,0.375,0.14150144216369753,4.584762560806677,4.584762560806596,12.5228197553124,0.36046703158744914
centralized_low,8,2,training,550,0.125,0.5435644431995964,0.75,0.25,0.1433223077298873,4.900585796775838,5.000585796775745,12.523276856798818,0.36046688685794737
centralized_low,8,2,training,600,0.125,0.5435644431995964,0.75,0.125,0.14498031655972277,5.217460094233659,5.417460094233555,12.515894244170163,0.3602864894271128
centralized_low,8,2,training,650,0.0,0.0,1.0,0.0,0.14636548568964236,5.535096086731972,5.835096086731859,12.501343194605537,0.3598650667195337
centralized_low,8,2,training,700,0.0,0.0,1.0,0.0,0.14756029002356796,5.851327547681026,6.2513275476809085,12.499393303603583,0.35980299386871034
centralized_low,8,2,training,750,0.25,0.8112781244591328,0.5,0.25,0.14870643055371713,6.166605519194841,6.666605519194719,12.505865630873679,0.360008676681491
centralized_low,8,2,training,800,0.125,0.5435644431995964,0.75,0.125,0.1494981924911576,6.4827948578352235,7.082794857835101,12.504418218319497,0.35992969048279444
centralized_low,8,2,training,850,0.0,0.0,1.0,0.0,0.15039740649277067,6.799749454580037,7.499749454579915,12.497357869710292,0.3597486127521529
centralized_low,8,2,training,900,0.0,0.0,1.0,0.0,0.1512044070146874,7.115326351186838,7.915326351186717,12.500834369692868,0.3598463868864041
centralized_low,8,2,training,950,0.25,0.8112781244591328,0.5,0.125,0.15197126163214558,7.429872612213121,8.329872612213004,12.510224566924409,0.3601025566103765
centralized_low,8,2,training,1000,0.0,0.0,1.0,0.0,0.15265934949590187,7.747822249797876,8.747822249797768,12.493774080125021,0.35962681676614955
centralized_low,8,2,training,1050,0.0,0.0,1.0,0.125,0.15333625250195304,8.063846242203432,9.163846242203334,12.492863215053593,0.3596153695629538
centralized_low,8,2,training,1100,0.0,0.0,1.0,0.125,0.1539096201395438,8.379963059760083,9.579963059759995,12.491396067284644,0.35956370027743767
centralized_low,8,2,training,1150,0.125,0.5435644431995964,0.75,0.375,0.15449412134250307,8.695347096721067,9.995347096720991,12.495945003236056,0.35972415396449375
centralized_low,8,2,training,1200,0.0,0.0,1.0,0.0,0.15494706506690092,9.011736458305009,10.411736458304945,12.4933768315406,0.35962915279980023
centralized_low,8,2,training,1250,0.125,0.5435644431995964,0.75,0.125,0.15541242726260052,9.327016562667634,10.82701656266759,12.4984260535252,0.3597938784511161
centralized_low,8,2,training,1300,0.0,0.0,1.0,0.0,0.15579539968289646,9.6435727209666,11.243572720966576,12.494180249759815,0.3596387523216025
centralized_low,8,2,training,1350,0.0,0.0,1.0,0.0,0.15620209665624984,9.95986136888582,11.659861368885817,12.490582154168262,0.35954343430102825
centralized_low,8,2,training,1400,0.0,0.0,1.0,0.125,0.15657458565274962,10.275685258460115,12.075685258460137,12.492020602622478,0.35958998036448164
centralized_low,8,2,training,1450,0.0,0.0,1.0,0.0,0.15692375344572174,10.59187016789486,12.491870167894895,12.489720707453312,0.35952997656510716
centralized_low,8,2,training,1500,0.0,0.0,1.0,0.0,0.15724411006947014,10.9080046299918,12.908004629991845,12.488036759908038,0.359477177222087
centralized_low,8,2,training,1550,0.0,0.0,1.0,0.0,0.15754670143212857,11.224069354279717,13.324069354279771,12.487311111206445,0.3594572155291389
centralized_low,8,2,training,1600,0.25,0.8112781244591328,0.5,0.25,0.15786544040505612,11.538788249148919,13.738788249148989,12.497771661633585,0.35979325573962645
centralized_low,8,2,training,1650,0.0,0.0,1.0,0.0,0.15808982321399268,11.8559463959959,14.15594639599598,12.488041807199998,0.35947718376490384
centralized_low,8,2,training,1700,0.0,0.0,1.0,0.0,0.1583393144210048,12.171989955947836,14.571989955947917,12.486916902947872,0.3594447105245576
centralized_low,8,2,training,1750,0.0,0.0,1.0,0.0,0.15858201891580426,12.488234918579046,14.988234918579128,12.483286491529928,0.3593424789679448
centralized_low,8,2,training,1800,0.0,0.0,1.0,0.0,0.1588036164265758,12.804135782464627,15.404135782464714,12.483437107539988,0.3593407482878704
centralized_low,8,2,training,1850,0.0,0.0,1.0,0.125,0.15902134918016086,13.120175124047156,15.820175124047248,12.48217650800405,0.3592983399457492
centralized_low,8,2,training,1900,0.0,0.0,1.0,0.125,0.15921587383985658,13.435920502642855,16.235920502642955,12.483658202207437,0.35933776681071417
centralized_low,8,2,training,1950,0.125,0.5435644431995964,0.75,0.125,0.15943658462370047,13.75132885832091,16.65132885832101,12.487769518348633,0.35948381248259964
centralized_low,8,2,training,2000,0.0,0.0,1.0,0.125,0.15962388526940652,14.068140823975869,17.068140823975966,12.481255911974106,0.3592836349644598
centralized_low,8,2,training,2050,0.0,0.0,1.0,0.125,0.15980094859775473,14.383978325807483,17.483978325807577,12.482914062774174,0.3593294427053449
centralized_low,8,2,training,2100,0.0,0.0,1.0,0.0,0.15996193970700756,14.699886303973509,17.899886303973595,12.483630229103964,0.3593418404307108
centralized_low,8,2,training,2150,0.0,0.0,1.0,0.25,0.16012917827305073,15.01566069550561,18.31566069550568,12.485187185655748,0.3593998233709983
centralized_low,8,2,training,2200,0.0,0.0,1.0,0.0,0.1602904597670547,15.332007656047622,18.732007656047678,12.481042153717262,0.3592816480900972
centralized_low,8,2,training,2250,0.0,0.0,1.0,0.25,0.1604426885618142,15.64792304199489,19.14792304199493,12.481451612683388,0.35928974083562126
centralized_low,8,2,training,2300,0.0,0.0,1.0,0.0,0.16057486032619583,15.963702901691132,19.56370290169115,12.483569221299732,0.35934629773851406
centralized_low,8,2,training,2350,0.0,0.0,1.0,0.0,0.16071685116199075,16.27994789473289,19.97994789473289,12.480479807144793,0.35925992455678946
centralized_low,8,2,training,2400,0.0,0.0,1.0,0.0,0.1608484183503307,16.595998889598974,20.395998889598964,12.479026410574777,0.3592180029551638
centralized_low,8,2,training,2450,0.0,0.0,1.0,0.0,0.1609804457146835,16.91188227827785,20.81188227827782,12.479351711122234,0.35923414742844983
centralized_low,8,2,training,2500,0.125,0.5435644431995964,0.75,0.125,0.16105961842258076,17.226460938736274,21.226460938736224,12.490583597157135,0.35951897222276247
centralized_low,8,2,training,2550,0.0,0.0,1.0,0.125,0.1612195310665656,17.543730232504487,21.643730232504424,12.479880739630866,0.3592436671080799
centralized_low,8,2,training,2600,0.125,0.5435644431995964,0.75,0.125,0.16131335810209735,17.858847385481024,22.05884738548094,12.486317763823644,0.35940084440980063
centralized_low,8,2,training,2650,0.0,0.0,1.0,0.125,0.16143552783449344,18.175639081738566,22.475639081738464,12.479333766325372,0.35921855538410036
centralized_low,8,2,training,2700,0.0,0.0,1.0,0.0,0.16155128978499245,18.491798698392486,22.891798698392364,12.477864912059255,0.359186069497161
centralized_low,8,2,training,2750,0.0,0.0,1.0,0.0,0.16163579831740726,18.80729533960383,23.307295339603684,12.482331700247267,0.3593035042325763
centralized_low,8,2,training,2800,0.0,0.0,1.0,0.0,0.16173239219448665,19.123439241839876,23.72343924183972,12.479850417500398,0.35923473287371904
centralized_low,8,2,training,2850,0.125,0.5435644431995964,0.75,0.125,0.16183630500581225,19.438771612124196,24.138771612124007,12.484267460844391,0.3593679607337883
centralized_low,8,2,training,2900,0.0,0.0,1.0,0.125,0.16191380902789243,19.75495441866049,24.554954418660266,12.482192662180402,0.3593105074794672
centralized_low,8,2,training,2950,0.0,0.0,1.0,0.0,0.16200109907490856,20.07119748877732,24.971197488777072,12.478566745841693,0.35920325145827936
centralized_low,8,2,training,3000,0.0,0.0,1.0,0.125,0.16208631934845563,20.38690252874214,25.386902528741885,12.480611384925863,0.35926336179256574
centralized_low,8,2,training,3050,0.0,0.0,1.0,0.0,0.16217359350584748,20.70311564555402,25.803115645553756,12.47783432004575,0.35918608523197504
centralized_low,8,2,training,3100,0.0,0.0,1.0,0.0,0.16225330170298768,21.01911705873199,26.21911705873171,12.476897874446424,0.3591580984148067
centralized_low,8,2,training,3150,0.0,0.0,1.0,0.0,0.16233423184094797,21.335117883816487,26.635117883816193,12.476006555787404,0.35913372543635846
centralized_low,8,2,training,3200,0.0,0.0,1.0,0.0,0.16241616562024808,21.650957801612222,27.050957801611915,12.47722989423975,0.3591730219976136
centralized_low,8,2,training,3250,0.125,0.5435644431995964,0.75,0.125,0.1624862764465116,21.965865142697425,27.465865142697105,12.486109092377788,0.3594379163123631
centralized_low,8,2,training,3300,0.0,0.0,1.0,0.0,0.16255571833604288,22.28286223675716,27.882862236756836,12.477068460655515,0.35916261526872345
centralized_low,8,2,training,3350,0.0,0.0,1.0,0.0,0.1626244074902652,22.59868710904174,28.298687109041396,12.478019612413442,0.3591912306141073
centralized_low,8,2,training,3400,0.0,0.0,1.0,0.0,0.16269328589859366,22.914801173109346,28.71480117310899,12.475930063303185,0.3591270517740597
centralized_low,8,2,training,3450,0.125,0.5435644431995964,0.75,0.125,0.16275874043273553,23.22988826955565,29.129888269555288,12.482366668476956,0.35932758299906753
centralized_low,8,2,training,3500,0.0,0.0,1.0,0.0,0.16282197166997658,23.54648996274511,29.546489962744737,12.47686180154611,0.3591561924278068
centralized_low,8,2,training,3550,0.0,0.0,1.0,0.0,0.16288296794306412,23.862537229628757,29.96253722962839,12.475561554260484,0.3591158398711535
centralized_low,8,2,training,3600,0.0,0.0,1.0,0.0,0.16294562693845704,24.178480141672665,30.378480141672313,12.475513328167072,0.3591164171439093
centralized_low,8,2,training,3650,0.125,0.5435644431995964,0.75,0.125,0.16301588460425354,24.493890935212526,30.79389093521219,12.479303181170483,0.35924626707036333
centralized_low,8,2,training,3700,0.125,0.5435644431995964,0.75,0.125,0.16303365262846792,24.809214209753993,31.209214209753664,12.483892307953829,0.35932121320418575
centralized_low,8,2,training,3750,0.0,0.0,1.0,0.0,0.1631179704091943,25.126270180596407,31.626270180596087,12.474704498439197,0.3590924704202287
centralized_low,8,2,training,3800,0.0,0.0,1.0,0.0,0.16317295313076285,25.442258290140224,32.04225829013991,12.473838427721024,0.3590674484731064
centralized_low,8,2,training,3850,0.125,0.5435644431995964,0.75,0.125,0.1632384105133673,25.75773354198401,32.45773354198371,12.477607609044087,0.3591906348857416
centralized_low,8,2,training,3900,0.0,0.0,1.0,0.0,0.16327736495393674,26.073798213069487,32.873798213069186,12.476583759661644,0.3591463655247542
centralized_low,8,2,training,3950,0.0,0.0,1.0,0.0,0.16333146275722332,26.389857468620544,33.289857468620255,12.474890974911224,0.3591006627307789
centralized_low,8,2,training,4000,0.0,0.0,1.0,0.0,0.16337717480923275,26.70555632944212,33.70555632944183,12.476954766593455,0.35915385976236736
centralized_low,8,2,training,4050,0.0,0.0,1.0,0.0,0.16342847123307558,27.021763197983024,34.12176319798273,12.473844284419075,0.35906947062348266
centralized_low,8,2,training,4100,0.0,0.0,1.0,0.0,0.163472552351841,27.337578206952685,34.53757820695239,12.474614139166913,0.3590868313426543
centralized_low,8,2,training,4150,0.0,0.0,1.0,0.0,0.1635208347068,27.65359873193404,34.95359873193375,12.473226439908306,0.3590513702838474
centralized_low,8,2,training,4200,0.0,0.0,1.0,0.0,0.16356841293697033,27.969605338029105,35.36960533802884,12.471921016424014,0.35901470079165415
centralized_low,8,2,training,4250,0.0,0.0,1.0,0.0,0.1636130888211127,28.285420669207483,35.78542066920724,12.472846338430228,0.359042978346083
centralized_low,8,2,training,4300,0.0,0.0,1.0,0.0,0.16365512082521372,28.601310014525758,36.20131001452554,12.472816800923272,0.3590381791831023
centralized_low,8,2,training,4350,0.0,0.0,1.0,0.0,0.1636987736194575,28.91721175260289,36.6172117526027,12.472749468633406,0.3590397138706765
centralized_low,8,2,training,4400,0.0,0.0,1.0,0.0,0.16374354940379687,29.23316388252894,37.03316388252879,12.472202136257758,0.3590281356696604
centralized_low,8,2,training,4450,0.0,0.0,1.0,0.0,0.1637853754446763,29.54910705017032,37.44910705017021,12.471952078335864,0.35901980648165377
centralized_low,8,2,training,4500,0.0,0.0,1.0,0.0,0.16382699597070594,29.865024409569536,37.86502440956947,12.472147540629129,0.35902529791985266
centralized_low,8,2,training,4550,0.0,0.0,1.0,0.0,0.16386726828140263,30.180996809369887,38.28099680936985,12.47172127585144,0.35901452547498863
centralized_low,8,2,training,4600,0.0,0.0,1.0,0.0,0.16390515784648207,30.496684199999226,38.69668419999924,12.47392553842109,0.3590766367279546
